RA,ra_num,ano_base,Fase_num,categoria_risco,score_risco,IAN,INDE_final,IPS,IEG,queda_recente,delta_INDE
RA-583,583,2024,3,MEDIO,0.49961335676625657,10.0,7.447591035933334,8.135,8.904455179666668,1,-0.39127563106666585
RA-666,666,2024,3,MEDIO,0.4959050966608084,10.0,8.185838802933334,7.51,7.881527348,1,-0.534527864066666
RA-1549,1549,2024,3,MEDIO,0.49483304042179255,5.0,6.514862200466668,7.51,7.441394335666668,0,
RA-1517,1517,2024,3,MEDIO,0.4943409490333919,5.0,6.240744444466667,9.38,4.305555555666667,0,
RA-493,493,2024,3,MEDIO,0.49065026362038655,10.0,7.4643250000000005,10.0,8.933333333333334,1,-0.4700416669999994
RA-1542,1542,2024,3,MEDIO,0.48984182776801405,5.0,6.0886079922,8.135,6.304873294333333,0,
RA-538,538,2024,3,MEDIO,0.48971880492091385,5.0,6.514094017066666,7.51,7.668803418666666,0,0.10062735006666657
RA-1099,1099,2024,3,MEDIO,0.48905096660808434,10.0,7.332483333333334,10.0,8.133333333333333,0,0.21895000033333378
RA-368,368,2024,3,MEDIO,0.48871704745166955,5.0,6.782158333333333,7.51,6.166666666666667,0,0.9857000003333329
RA-657,657,2024,3,MEDIO,0.4790597539543057,10.0,8.207433333400001,6.885,9.6,1,-0.14576666659999837
RA-1544,1544,2024,3,MEDIO,0.4781722319859402,5.0,6.905568627466667,6.885,8.674509804,0,
RA-403,403,2024,3,MEDIO,0.4774868189806678,10.0,8.008488888833334,7.51,7.361111111,0,0.2921222218333339
RA-1529,1529,2024,3,MEDIO,0.4769595782073814,5.0,6.710079487200001,7.51,7.435897436,0,
RA-461,461,2024,3,MEDIO,0.47105448154657287,10.0,7.5447559291,7.51,9.182446312,0,0.30685592910000015
RA-1541,1541,2024,3,MEDIO,0.4675043936731107,10.0,8.337,6.88,8.633333333333333,0,
RA-1143,1143,2024,3,MEDIO,0.46688927943760977,2.5,5.881225668333334,9.38,5.201336675,1,-0.564707664666666
RA-1553,1553,2024,3,MEDIO,0.4647275922671353,10.0,7.641184313700001,7.51,9.003921568666668,0,
RA-1543,1543,2024,3,MEDIO,0.4547100175746924,5.0,6.754584615400001,7.51,8.076923077,0,
RA-1168,1168,2024,3,MEDIO,0.4544463971880492,5.0,6.864053921600001,7.51,7.682352941333334,0,0.9774289216000005
RA-1165,1165,2024,3,MEDIO,0.45388400702987697,10.0,7.908044272466667,8.135,6.829721362333333,0,0.02732760546666757
RA-1552,1552,2024,3,MEDIO,0.45043936731107204,10.0,7.443301282066667,7.51,9.743589743666666,0,
RA-1531,1531,2024,3,MEDIO,0.44595782073813706,5.0,7.0491790134,7.505,7.9726867336666665,0,
RA-1547,1547,2024,3,MEDIO,0.44586994727592266,5.0,6.748480626800001,8.13,6.467236467333334,0,
RA-578,578,2024,3,MEDIO,0.4446045694200351,10.0,9.066199999966669,2.51,10.0,0,0.05233333296666842
RA-494,494,2024,3,MEDIO,0.4415289982425307,10.0,7.922281328333334,8.755,7.329323308333333,0,0.8056479953333335
RA-1534,1534,2024,3,MEDIO,0.4409666080843585,10.0,7.188366666666667,8.135,9.666666666666666,0,
RA-469,469,2024,3,MEDIO,0.4367838312829525,10.0,7.684639869300001,7.51,9.498366013,0,0.20210653630000053
RA-658,658,2024,3,MEDIO,0.4342882249560633,10.0,7.507033333333333,8.135,10.0,1,-0.9314999996666673
RA-466,466,2024,3,MEDIO,0.42731107205623897,5.0,6.778749122800001,8.76,7.223245614,0,0.18321578980000108
RA-1142,1142,2024,3,MEDIO,0.4257820738137082,10.0,8.390566666666668,7.51,9.133333333333333,1,-0.7844666663333317
RA-1538,1538,2024,3,MEDIO,0.4248857644991212,10.0,7.9631703704333345,8.13,7.935185184999999,0,
RA-402,402,2024,4,ALTO,0.8430052724077328,10.0,5.683064814833333,6.26,3.074074074,1,-0.9496518521666673
RA-352,352,2024,4,ALTO,0.8286115992970123,10.0,5.9794829346,6.26,4.453748006333333,1,-1.8608587323999997
RA-356,356,2024,4,ALTO,0.7328998242530756,10.0,6.627336016533334,5.635,6.656346749333334,0,0.17532768353333417
RA-247,247,2024,4,ALTO,0.7303339191564148,10.0,6.646485739800001,6.26,8.306595365666666,1,-0.5754725931999989
RA-392,392,2024,4,ALTO,0.7153602811950791,5.0,4.3639463364,5.635,5.414731682,1,-2.2032619966
RA-336,336,2024,4,ALTO,0.7133391915641476,10.0,6.834286748466667,6.26,5.512100409000001,0,0.946578415466667
RA-395,395,2024,4,ALTO,0.7132513181019333,10.0,7.169905291000001,6.26,6.921693121666666,1,-0.29926970899999894
RA-442,442,2024,4,ALTO,0.7118629173989456,10.0,6.905439215666667,5.635,5.9151960783333335,0,0.09127254866666679
RA-236,236,2024,4,ALTO,0.7116695957820738,10.0,6.980833740133334,6.26,7.890668700666666,1,-0.3562829268666663
RA-407,407,2024,4,ALTO,0.7062390158172233,10.0,7.0875128168,6.26,7.614522417333333,1,-0.5775705161999998
RA-367,367,2024,4,ALTO,0.7036555360281195,10.0,7.209434085200001,6.26,7.268170426,1,-0.17741591479999919
RA-1595,1595,2024,4,ALTO,0.6913005272407733,10.0,6.6599304233000005,6.26,7.949735449666666,0,
RA-471,471,2024,4,ALTO,0.6905096660808436,10.0,6.635847117766667,7.51,7.027568922333333,1,-0.2196945492333331
RA-382,382,2024,4,ALTO,0.6860808435852372,5.0,5.805712280733333,5.63,6.324561403666666,1,-0.41812105226666674
RA-459,459,2024,4,ALTO,0.6747100175746924,10.0,7.233804589400001,5.635,8.454106280333333,1,-1.0062120775999999
RA-359,359,2024,4,ALTO,0.6715992970123023,10.0,7.492006349133335,6.26,7.162698412666667,1,-0.13511865086666575
RA-1156,1156,2024,4,ALTO,0.667627416520211,10.0,6.6777135642,7.51,7.821067821,1,-0.6630614357999995
RA-411,411,2024,4,ALTO,0.6392267135325131,10.0,7.279762962966667,5.635,9.148148147999999,1,-0.5002203700333325
RA-1564,1564,2024,4,ALTO,0.6377680140597539,5.0,5.0761468806000005,6.885,4.942067736333334,0,
RA-249,249,2024,4,ALTO,0.6368014059753954,5.0,6.125104328999999,5.0,6.645021645,0,0.6804793289999989
RA-470,470,2024,4,ALTO,0.6299297012302284,10.0,6.981130848,7.51,8.011695906666667,1,-0.01263581899999977
RA-1594,1594,2024,4,ALTO,0.6282425307557118,5.0,5.731267287800001,6.26,6.112836439,0,
RA-454,454,2024,4,ALTO,0.6246924428822496,5.0,5.8522943469666675,6.255,6.633138401666667,0,1.2488776799666672
RA-428,428,2024,4,ALTO,0.6223550087873463,10.0,7.534949122800001,5.635,8.898245614,1,-0.2868675441999988
RA-1569,1569,2024,4,ALTO,0.615219683655536,5.0,5.7191555556,6.26,7.111111111333334,0,
RA-1586,1586,2024,4,ALTO,0.6124077328646749,5.0,6.555764327466668,5.01,6.128654970666666,0,
RA-339,339,2024,4,ALTO,0.6042530755711775,10.0,7.711540746133334,5.635,7.155537064000001,0,0.3339574131333345
RA-1562,1562,2024,4,ALTO,0.6013356766256591,5.0,5.458833333333334,5.01,8.666666666666666,0,
RA-1559,1559,2024,4,ALTO,0.5944288224956062,5.0,6.330428437666668,6.885,5.2929755216666665,0,
RA-1593,1593,2024,4,ALTO,0.5907557117750439,5.0,6.638525017333334,6.26,4.868875086666667,0,
RA-342,342,2024,4,ALTO,0.5900878734622144,5.0,6.757026587266667,6.26,7.728174603333334,1,-0.7828484127333333
RA-426,426,2024,4,ALTO,0.5874516695957821,5.0,6.6430030186,4.38,7.9050567596666665,0,0.31384468560000034
RA-204,204,2024,4,ALTO,0.5821616871704745,10.0,7.838218894866668,6.26,6.827094474333333,0,0.280660561866668
RA-1573,1573,2024,4,ALTO,0.569244288224956,5.0,6.743847969266667,6.26,6.120448179333334,0,
RA-273,273,2024,4,ALTO,0.5672407732864675,5.0,6.5991307798,6.26,7.323153899,0,0.2620141128000002
RA-1582,1582,2024,4,ALTO,0.5636906854130053,5.0,6.472788888966667,6.255,8.069444444333334,0,
RA-1193,1193,2024,4,ALTO,0.5633919156414762,5.0,6.6304815790000005,5.635,7.763157895,0,0.6123982460000006
RA-1169,1169,2024,4,ALTO,0.56298769771529,5.0,6.885305555533334,5.635,8.444444444333334,1,-0.3283194444666666
RA-1589,1589,2024,4,ALTO,0.562688927943761,5.0,5.260851851866667,7.51,6.259259259333334,0,
RA-262,262,2024,4,ALTO,0.5597363796133568,5.0,5.806145462066667,7.51,4.854560643666667,0,1.3996871290666668
RA-1162,1162,2024,4,ALTO,0.5564323374340949,10.0,7.473167836266667,6.26,9.135672514666666,0,0.031017836266666876
RA-347,347,2024,4,BAIXO,0.40957820738137074,10.0,8.384742583733333,6.885,9.673046251999999,0,0.7663925837333325
RA-1151,1151,2024,4,BAIXO,0.4069595782073814,10.0,8.749111111066668,5.635,9.722222222333334,0,0.9191527780666675
RA-1576,1576,2024,4,BAIXO,0.3979701230228471,5.0,7.4636202380666665,5.635,9.523809523666666,0,
RA-432,432,2024,4,BAIXO,0.39741652021089635,5.0,7.167975,6.26,10.0,0,0.31779166699999983
RA-417,417,2024,4,BAIXO,0.3965026362038664,10.0,8.533628557533333,7.51,8.401559454333333,0,0.2759702245333333
RA-332,332,2024,4,BAIXO,0.38156414762741653,10.0,8.421271701,9.38,7.605358505000001,0,0.4186800339999994
RA-1561,1561,2024,4,BAIXO,0.38156414762741653,5.0,7.9402206349333335,5.0,9.174603174666666,0,
RA-457,457,2024,4,BAIXO,0.3815289982425307,10.0,8.5892756038,7.51,8.743961352333335,0,0.33244227080000144
RA-250,250,2024,4,BAIXO,0.38043057996485063,10.0,9.049892592566668,6.88,9.629629629666667,0,1.451684259566668
RA-425,425,2024,4,BAIXO,0.3742706502636204,10.0,9.016616666700001,6.26,10.0,0,0.9110666667000018
RA-1579,1579,2024,4,BAIXO,0.36889279437609845,5.0,7.894385710733333,5.635,9.090261886999999,0,
RA-416,416,2024,4,BAIXO,0.3657644991212653,10.0,8.700808577033333,7.51,8.972709551666666,0,0.5563835770333334
RA-1563,1563,2024,4,BAIXO,0.3521089630931458,5.0,7.604211111133335,7.51,8.305555555666666,0,
RA-1568,1568,2024,4,BAIXO,0.3515817223198594,5.0,7.8003261438000004,7.51,7.493464052333334,0,
RA-421,421,2024,4,BAIXO,0.345518453427065,10.0,8.488232329,7.51,9.540744978333334,0,0.4575156620000005
RA-260,260,2024,4,BAIXO,0.3434094903339191,10.0,8.448920634933334,7.51,9.674603174666666,0,0.36891230193333335
RA-1570,1570,2024,4,BAIXO,0.33813708260105446,5.0,7.894084175066667,7.51,7.542087542,0,
RA-1584,1584,2024,4,BAIXO,0.33734622144112475,5.0,7.429837830666667,7.51,9.153439153333332,0,
RA-1574,1574,2024,4,BAIXO,0.3273286467486819,5.0,7.777244180000001,7.51,8.399470899666667,0,
RA-1163,1163,2024,4,BAIXO,0.3183391915641476,10.0,8.6794789474,7.51,9.824561403666666,0,0.9300872803999995
RA-1596,1596,2024,4,BAIXO,0.3107732864674868,5.0,7.261016666766667,7.51,10.0,0,
RA-1587,1587,2024,4,BAIXO,0.3024428822495606,5.0,7.34055,7.51,10.0,0,
RA-283,283,2024,4,BAIXO,0.30117750439367313,5.0,7.9444309524,6.885,9.761904762,0,0.3954059524
RA-418,418,2024,4,BAIXO,0.2966959578207381,10.0,9.125183333366667,7.51,10.0,0,0.9565833333666678
RA-1580,1580,2024,4,BAIXO,0.29622144112478027,5.0,7.790523996266667,7.51,9.049953314666666,0,
RA-1567,1567,2024,4,BAIXO,0.2950615114235501,5.0,7.913942087533334,7.51,8.771043771,0,
RA-1153,1153,2024,4,BAIXO,0.292231985940246,5.0,8.268876190466667,5.635,9.702380952333334,0,0.3002178574666674
RA-1566,1566,2024,4,BAIXO,0.29063268892794375,5.0,7.759243871133334,7.51,9.247219355666667,0,
RA-1590,1590,2024,4,BAIXO,0.2849912126537786,5.0,8.1907875086,7.51,8.267770876333332,0,
RA-1558,1558,2024,4,BAIXO,0.2840949033391916,5.0,7.643772047733333,8.755,8.705360238666666,0,
RA-179,179,2024,4,BAIXO,0.2827592267135325,10.0,8.932712280733334,9.38,9.407894737,0,0.4950706137333345
RA-1572,1572,2024,4,BAIXO,0.21876977152899824,5.0,8.080345634866667,7.51,9.841269841333334,0,
RA-1149,1149,2024,4,BAIXO,0.15435852372583478,5.0,8.1371,10.0,10.0,0,0.7269916670000001
RA-467,467,2024,4,MEDIO,0.5476625659050967,10.0,7.7298118421333335,5.01,9.140350877333333,0,1.1768951751333336
RA-397,397,2024,4,MEDIO,0.5443936731107206,5.0,6.807291921866668,5.63,7.885292942666666,0,0.6002085888666677
RA-303,303,2024,4,MEDIO,0.5442355008787345,5.0,6.2443426900666665,7.51,3.9520467836666664,0,0.3300510230666669
RA-305,305,2024,4,MEDIO,0.54298769771529,5.0,6.693026811600001,6.26,7.898550724666666,0,0.29873514460000106
RA-388,388,2024,4,MEDIO,0.5406502636203866,5.0,5.965307936466667,7.51,6.349206349,0,0.334474603466667
RA-315,315,2024,4,MEDIO,0.539543057996485,5.0,6.0768703704,7.51,5.918518518666667,0,0.09916203740000018
RA-1577,1577,2024,4,MEDIO,0.5374868189806679,5.0,6.305585581933334,7.51,4.993386243333333,0,
RA-1155,1155,2024,4,MEDIO,0.5363444639718805,5.0,7.119011111133333,5.005,8.888888889,1,-0.7026222218666671
RA-377,377,2024,4,MEDIO,0.5352724077328646,10.0,7.480115873000001,7.51,7.698412698333333,0,0.2750742060000011
RA-1591,1591,2024,4,MEDIO,0.5294727592267136,5.0,6.1707952862,7.51,6.430976431,0,
RA-420,420,2024,4,MEDIO,0.5249033391915641,10.0,7.544228947400001,6.26,9.557894737,0,0.1878706144000004
RA-1588,1588,2024,4,MEDIO,0.5240421792618629,10.0,7.303823728133333,7.51,8.640618640666666,0,
RA-338,338,2024,4,MEDIO,0.5202636203866432,10.0,8.052795331466667,7.51,7.441643324,1,-0.23464633553333236
RA-424,424,2024,4,MEDIO,0.5196309314586994,10.0,7.341187280733334,7.51,9.616228070333333,1,-0.38566271926666573
RA-412,412,2024,4,MEDIO,0.516572934973638,10.0,8.044378070166667,6.26,8.456140351,0,0.6704864031666675
RA-1581,1581,2024,4,MEDIO,0.5150966608084359,5.0,6.9787022855,6.26,7.834844760666667,0,
RA-199,199,2024,4,MEDIO,0.5115992970123023,5.0,7.419398245666667,6.88,7.554824561666667,1,-0.47294342133333345
RA-1565,1565,2024,4,MEDIO,0.5089103690685413,5.0,5.816448179266667,7.51,8.102240896333333,0,
RA-1578,1578,2024,4,MEDIO,0.5023725834797891,10.0,7.880605848,7.51,6.761695906666667,0,
RA-1585,1585,2024,4,MEDIO,0.4863971880492092,5.0,6.730367016866668,7.51,6.775210084333334,0,
RA-239,239,2024,4,MEDIO,0.4835149384885764,2.5,6.782180868800001,5.635,6.361737677333333,0,0.3708475358000012
RA-1592,1592,2024,4,MEDIO,0.47680140597539544,5.0,6.812545479666667,7.51,6.854727398333334,0,
RA-1571,1571,2024,4,MEDIO,0.460298769771529,5.0,7.2484555556,5.005,9.111111111333335,0,
RA-183,183,2024,4,MEDIO,0.4578383128295255,10.0,8.266902371533334,6.26,9.249011857666666,0,0.6806607045333335
RA-1560,1560,2024,4,MEDIO,0.4508787346221441,10.0,8.4721031746,5.635,9.206349206333334,0,
RA-1150,1150,2024,4,MEDIO,0.4507557117750439,5.0,7.1023212964,7.51,6.481481481666667,0,0.026312963400000555
RA-1597,1597,2024,4,MEDIO,0.44529876977152894,5.0,6.7187063492,7.51,8.412698412666666,0,
RA-1081,1081,2024,4,MEDIO,0.44392794376098416,10.0,8.5452952381,5.005,9.523809523666666,0,0.8792619050999999
RA-419,419,2024,4,MEDIO,0.4433919156414762,10.0,8.355707894766669,6.26,9.382456140666667,0,0.6296078947666688
RA-1166,1166,2024,4,MEDIO,0.4417574692442882,5.0,7.452799122766667,6.26,8.498245614,0,0.14494078976666636
RA-326,326,2024,4,MEDIO,0.4371704745166959,10.0,8.832389092333335,6.26,8.973112128333334,0,0.18163909233333442
RA-1575,1575,2024,4,MEDIO,0.43652021089630927,5.0,7.318459391466667,6.885,8.624338624,0,
RA-301,301,2024,4,MEDIO,0.4357293497363796,10.0,8.410830701766667,7.51,7.4947368423333325,0,1.6504890347666672
RA-383,383,2024,4,MEDIO,0.43409490333919154,10.0,8.036024386733335,7.51,8.600288600333334,0,0.4952243867333346
RA-384,384,2024,4,MEDIO,0.4304569420035149,10.0,8.072200721466668,7.51,8.607503607333333,0,1.3142423884666679
RA-1171,1171,2024,4,MEDIO,0.4296836555360281,5.0,7.6236817459,7.51,7.230158729999999,1,-0.23235158710000015
RA-187,187,2024,4,MEDIO,0.4271001757469244,10.0,8.568424074066666,5.635,9.537037037,0,0.758549074066666
RA-170,170,2024,4,MEDIO,0.4254920913884007,5.0,7.646383333300001,5.635,8.5,0,0.5839500003000007
RA-450,450,2024,4,MEDIO,0.4249736379613357,5.0,7.526188206666666,5.63,8.954191033333332,0,0.706563206666666
RA-313,313,2024,4,MEDIO,0.41943760984182776,5.0,7.2528500000000005,5.63,9.666666666666666,0,0.24175833300000082
RA-1583,1583,2024,4,MEDIO,0.417768014059754,5.0,7.8197579711000005,6.26,7.753623188333333,0,
RA-1181,1181,2024,5,ALTO,0.8160105448154658,10.0,6.2015816738666665,6.26,5.036075036,1,-0.7696849931333336
RA-215,215,2024,5,ALTO,0.7321792618629174,10.0,7.045258874400002,6.26,6.455627705333334,1,-0.12121612559999839
RA-158,158,2024,5,ALTO,0.7264850615114236,10.0,6.855159259266667,6.26,7.796296296333334,1,-0.44226574073333236
RA-286,286,2024,5,ALTO,0.7054481546572935,5.0,5.123180882333333,6.26,4.031862745000001,1,-0.5901524506666664
RA-115,115,2024,5,ALTO,0.7008084358523725,5.0,5.404184695733334,6.26,4.164756812,1,-0.9149569712666663
RA-1172,1172,2024,5,ALTO,0.6794551845342707,5.0,5.719565079333334,6.26,6.0634920633333325,1,-1.3105432536666664
RA-1200,1200,2024,5,ALTO,0.6694376098418278,5.0,5.6415838956,6.26,7.099419478000001,1,-0.06958277139999947
RA-1607,1607,2024,5,ALTO,0.6540773286467487,5.0,4.899894444466667,5.635,6.222222222333333,0,
RA-178,178,2024,5,ALTO,0.6530931458699473,10.0,7.234168831200001,6.26,8.739177489333334,1,-0.17248950179999945
RA-149,149,2024,5,ALTO,0.6408435852372584,5.0,5.7316173854,6.26,4.104378593666667,0,0.10935071839999999
RA-116,116,2024,5,ALTO,0.6382776801405976,5.0,6.337470707133334,5.635,7.535353535666666,1,-0.09560429286666583
RA-161,161,2024,5,ALTO,0.6297188049209139,10.0,7.258445588333334,6.26,7.965686274666666,0,1.0082789213333339
RA-181,181,2024,5,ALTO,0.6295254833040421,10.0,7.439841414133334,6.26,8.737373737333334,1,-0.23136691886666583
RA-267,267,2024,5,ALTO,0.6286818980667838,5.0,5.8963067819666675,6.26,8.285533910333333,1,-0.1156932180333321
RA-1174,1174,2024,5,ALTO,0.6042530755711775,10.0,7.374213419866667,6.26,8.349567099333333,0,0.04062175286666658
RA-1608,1608,2024,5,ALTO,0.5927943760984182,10.0,7.072539814866667,7.51,7.199074074333335,0,
RA-137,137,2024,5,ALTO,0.5884710017574692,5.0,6.576761183366667,5.005,7.582972583,0,0.6397361833666668
RA-308,308,2024,5,ALTO,0.5824253075571177,10.0,7.489282456133334,5.635,8.714912280666667,0,0.9107241231333338
RA-85,85,2024,5,ALTO,0.5819332161687171,5.0,6.999509385733333,3.755,8.668046928999999,1,-0.08484061426666667
RA-152,152,2024,5,ALTO,0.5809841827768014,5.0,6.5837938596,5.63,7.337719298333333,0,0.27684385960000046
RA-1605,1605,2024,5,ALTO,0.5779789103690686,5.0,4.920488888866667,7.51,5.0694444443333335,0,
RA-1617,1617,2024,5,ALTO,0.574762741652021,5.0,4.926285714266666,7.51,5.571428571333333,0,
RA-220,220,2024,5,ALTO,0.5691915641476273,10.0,7.6987770562666675,6.26,8.198051948,0,0.5967603892666675
RA-1207,1207,2024,5,ALTO,0.5602284710017575,5.0,6.509169736866667,7.51,6.581140350999999,1,-1.0731802631333327
RA-1606,1606,2024,5,ALTO,0.557311072056239,5.0,5.8216796296,7.51,5.148148148,0,
RA-1612,1612,2024,5,BAIXO,0.4111072056239016,5.0,7.014528571366666,7.51,8.523809523666666,0,
RA-193,193,2024,5,BAIXO,0.4080404217926186,10.0,8.465046969666668,6.26,9.848484848333333,0,0.7464803026666678
RA-176,176,2024,5,BAIXO,0.40479789103690683,10.0,8.828632575733334,6.26,9.545454545333333,0,0.5117992427333338
RA-103,103,2024,5,BAIXO,0.40210896309314587,10.0,8.775268254,6.26,9.603174603333335,0,0.7513682540000008
RA-197,197,2024,5,BAIXO,0.4008699472759227,10.0,8.568238636333334,6.26,9.848484848333333,0,0.6006303033333333
RA-1616,1616,2024,5,BAIXO,0.40019332161687166,5.0,7.147738235266668,7.51,8.436274509666667,0,
RA-189,189,2024,5,BAIXO,0.39929701230228476,10.0,8.586533333333334,6.255,10.0,0,0.8592083333333331
RA-229,229,2024,5,BAIXO,0.3969947275922671,10.0,8.852545634933334,5.635,9.841269841333334,0,0.6449539679333327
RA-1176,1176,2024,5,BAIXO,0.3962829525483304,10.0,8.914816269866666,6.26,9.682539682666667,0,0.03333293686666572
RA-280,280,2024,5,BAIXO,0.3886115992970123,10.0,8.822714492700001,6.26,9.855072463666666,0,0.6334894927000008
RA-1598,1598,2024,5,BAIXO,0.384481546572935,10.0,8.4656285714,7.51,8.857142857,0,
RA-244,244,2024,5,BAIXO,0.3842882249560633,10.0,8.7225,6.26,10.0,0,1.6781666670000002
RA-318,318,2024,5,BAIXO,0.3828471001757469,5.0,7.025000925866668,7.51,9.129629629666667,0,0.16842592586666782
RA-1195,1195,2024,5,BAIXO,0.37720562390158174,5.0,7.5085144926666665,5.63,9.855072463666666,0,1.831222825666666
RA-157,157,2024,5,BAIXO,0.37637961335676623,10.0,8.950566666733334,6.26,10.0,0,1.0715583337333339
RA-211,211,2024,5,BAIXO,0.3730404217926186,10.0,8.283601875933334,7.51,9.379509379666667,0,0.2588102089333333
RA-1173,1173,2024,5,BAIXO,0.36397188049209134,10.0,8.220132915666667,7.51,9.665831245,0,0.547282915666667
RA-1184,1184,2024,5,BAIXO,0.36349736379613357,5.0,7.411701731566668,7.51,8.658008657666668,0,0.030135064566667147
RA-138,138,2024,5,BAIXO,0.36239015817223197,5.0,7.3860274169,7.51,8.751803751666666,0,0.6019524169000006
RA-165,165,2024,5,BAIXO,0.35569420035149385,10.0,8.4627502436,7.51,9.431042884999998,0,0.8793169106000001
RA-127,127,2024,5,BAIXO,0.34728471001757466,10.0,8.5605939394,7.51,9.488636363666666,0,0.6412439394000007
RA-131,131,2024,5,BAIXO,0.34124780316344466,5.0,7.263155555633333,7.51,9.444444444666667,0,1.310797222633333
RA-180,180,2024,5,BAIXO,0.3370826010544815,10.0,8.801463636333335,7.51,9.431818181666666,0,0.5182469693333349
RA-147,147,2024,5,BAIXO,0.3366608084358524,5.0,7.400477922133334,7.51,9.277056277,0,1.8579779221333332
RA-1615,1615,2024,5,BAIXO,0.33510544815465726,10.0,8.417533333333333,7.51,9.833333333333334,0,
RA-1189,1189,2024,5,BAIXO,0.3331810193321617,5.0,7.6486387164,7.51,8.672360248333332,0,
RA-320,320,2024,5,BAIXO,0.32485061511423546,10.0,8.442258333333335,7.51,10.0,0,0.04875000033333521
RA-237,237,2024,5,BAIXO,0.3228910369068541,5.0,7.931384271366667,6.26,9.689754689666666,0,0.4948176043666672
RA-196,196,2024,5,BAIXO,0.3228734622144112,10.0,8.823550937933334,7.51,9.689754689666666,0,1.262559270933334
RA-1604,1604,2024,5,BAIXO,0.319182776801406,5.0,8.0118555556,7.51,7.777777778,0,
RA-146,146,2024,5,BAIXO,0.3173286467486819,5.0,8.134554885333333,5.635,9.514316093333333,0,0.5500715523333337
RA-278,278,2024,5,BAIXO,0.30913884007029874,10.0,8.907314492800001,7.51,9.855072463666666,0,1.713814492800001
RA-316,316,2024,5,BAIXO,0.308506151142355,10.0,8.708925,7.51,10.0,0,0.2720166670000008
RA-1178,1178,2024,5,BAIXO,0.30459578207381366,5.0,8.0934746032,6.26,9.682539682666667,0,1.026999603200001
RA-279,279,2024,5,BAIXO,0.2968014059753954,10.0,9.113133333366667,7.51,10.0,0,0.10686666636666686
RA-1609,1609,2024,5,BAIXO,0.2922671353251318,5.0,7.577233333233334,7.51,9.666666666666666,0,
RA-1599,1599,2024,5,BAIXO,0.2885764499121265,5.0,7.6059333333333345,7.51,9.666666666666666,0,
RA-1621,1621,2024,5,BAIXO,0.2846924428822496,5.0,8.107033333366667,6.26,10.0,0,
RA-1603,1603,2024,5,BAIXO,0.2798242530755711,5.0,7.836518518466668,7.51,9.259259258999998,0,
RA-1201,1201,2024,5,BAIXO,0.25819859402460454,5.0,8.376195238033333,7.51,9.523809523666666,1,-0.0018130949666677054
RA-1188,1188,2024,5,BAIXO,0.2426537785588752,5.0,7.801633333400001,7.51,10.0,0,
RA-1622,1622,2024,5,BAIXO,0.1780140597539543,5.0,8.429066666633334,7.51,10.0,0,
RA-160,160,2024,5,MEDIO,0.5377680140597539,5.0,6.855108333266668,6.26,7.416666666666667,0,0.25684166626666816
RA-251,251,2024,5,MEDIO,0.5273110720562391,5.0,6.7135006212,5.63,8.612836439,0,0.04829228819999987
RA-1613,1613,2024,5,MEDIO,0.5232776801405975,5.0,6.085471428700001,7.51,7.1428571430000005,0,
RA-164,164,2024,5,MEDIO,0.5220562390158171,5.0,6.837125731066667,6.26,8.084795321666666,0,1.1984590640666672
RA-1600,1600,2024,5,MEDIO,0.5175219683655536,5.0,6.750618518533334,6.26,8.425925926,0,
RA-107,107,2024,5,MEDIO,0.5152021089630932,5.0,6.676130827066667,7.51,7.9949874686666655,1,-0.16907750593333315
RA-306,306,2024,5,MEDIO,0.5081722319859402,5.0,6.1661539474,7.51,7.699561403666666,0,0.43377894739999956
RA-1620,1620,2024,5,MEDIO,0.49562390158172226,5.0,6.652766666666667,7.51,6.666666666666667,0,
RA-1619,1619,2024,5,MEDIO,0.4852372583479789,10.0,7.393951851866667,7.51,9.259259259333334,0,
RA-1614,1614,2024,5,MEDIO,0.48339191564147627,5.0,6.787898989933334,7.51,6.574494949666668,0,
RA-299,299,2024,5,MEDIO,0.48267135325131805,10.0,8.177186956533333,6.26,8.963768115999999,0,1.3806452895333337
RA-319,319,2024,5,MEDIO,0.47613356766256587,10.0,7.948699561466667,7.51,9.024122807,1,-0.4185087715333333
RA-202,202,2024,5,MEDIO,0.4755008787346221,5.0,7.3512154762,6.26,7.880952381,0,0.5595738091999998
RA-192,192,2024,5,MEDIO,0.47529876977152896,5.0,6.882960606066668,7.51,6.363636363666667,0,0.26694393906666747
RA-1611,1611,2024,5,MEDIO,0.4708963093145869,5.0,6.4589186218000005,7.51,8.361426442,0,
RA-1177,1177,2024,5,MEDIO,0.46953427065026354,10.0,8.3233039474,6.26,9.824561403666666,1,-0.022187719599999767
RA-1610,1610,2024,5,MEDIO,0.4694200351493849,5.0,6.7023729275666675,7.51,7.753697970666667,0,
RA-184,184,2024,5,MEDIO,0.4684885764499121,10.0,8.471456704266666,6.26,8.696741854666667,0,0.04121503726666553
RA-321,321,2024,5,MEDIO,0.45509666080843586,10.0,8.125807932933334,6.26,9.534706331,0,0.43057459993333413
RA-113,113,2024,5,MEDIO,0.45028119507908604,5.0,7.043536903066667,7.51,7.063851181666667,0,4.011536903066667
RA-121,121,2024,5,MEDIO,0.44945518453427064,5.0,7.476158297266668,6.26,8.152958153,0,0.6642832972666683
RA-1199,1199,2024,5,MEDIO,0.4430579964850615,5.0,7.614235714266666,5.005,8.571428571333334,0,0.5893023812666662
